comment,like
现在长视频环境越来越差，羊村却没有比往季短，反而让我第一次看到马哥一个小时的视频，真的很用心[给心心][给心心][给心心],330
你们猜谁最后输了[思考],297
正想说马哥走了播放量得少一大截，结果看到最后哈哈哈哈哈🤣🤣🤣,273
我觉得羊头人能直接让高斯走，说不定是因为里面还有一张让高斯回来的纸条。,266
天！这流量好恐怖，同时两万多人一起观看，刚上19分钟投币就1.6万[藏狐],229
好家伙 明天考研 这让我很为难[doge],200
其他人的羊村，小精灵的极限挑战[doge],177
羊村放完，想看眼色游戏10[大哭][大哭]能不能帮我顶一顶？,172
说句公道话，我都不知道名字叫什么[doge],140
这一集真的后热，而且越看越起劲！真不错啊 ，这小老师是干嘛的，完全不知道啊，前面还感觉他没节目效果，后面真是越来越好玩，看完出了一身汗！全是笑的！,136
"这一期的总结就是
高斯靠粉丝走了
小潮靠小精灵走了
小精灵靠自己留下了
小潮又靠小精灵回来了[脱单doge]",98
key不会每集都要走一次吧,86
小先生以身入局。牺牲自己证明了小潮院长没有剧本[笑哭],85
小精灵老师直接开创两个历史[脱单doge],79
现在是7点31分，只要我把他看完，我考研就迟到了[doge],79
不是哥们，你真拍电影啊[兔年],68
预言家但只预言对了一半[微笑][微笑][微笑],64
审核辛苦了！虽然你偷偷背着兄弟们提早看了三遍羊村，但是你辛苦了——（）,60
"本场最佳马浩宁
战归回家遭偷袭
放下手机下一集
败给高斯输白衣[脱单doge]",60
what’s up这么远,56
高斯胜利离开，一点没镜头了反而是惩罚，如果有下一季，建议胜利者留在现场，好吃好喝玩手机打电动还能嘲讽，这样比较公平,55
这期真的是羊村系列最炸裂的一期，笑飞了哈哈,52
04:11 史上最单纯嘉宾小精灵,50
您！！！,47
咱就是说，高斯这个离开是咋判定的，离开羊村一步再回来算不算离开？,47
小视频，等姐姐考完研，就狠狠地看了你[脱单doge],45
斯子牛牛！！但是下一集看不到斯子我真的会伤心的[委屈]呜呜呜呜斯子～我这么大个斯子～,44
刚出车祸，过来压压惊。安全开车啊朋友们！！,44
哇哇哇！！！做小饼干！！有潮逼流子的视频陪伴！！！真好啊！！！！呜呜呜,42
woc，一个小时，马哥辛苦了,41
精灵哥来这节目效果我认为最满的一集[脱单doge],40
我去这些游戏好玩 建议多玩[doge][打call][doge],40
不对啊 说是让高斯离开羊村 没让他回去啊   应该让他手机扣着  去村口呆着去[脱单doge],38
马哥回去给高斯派个工作刚好回来真的太合适了。[再见][再见],36
我天今天生日一打开就看到这个  好爽好爽😭🤲🏻,34
猜动作这个游戏好有创意好好看啊！！被小精灵圈粉了 感觉节目效果好好哈哈哈哈哈哈,33
看似嘉宾单纯，实际他打破了一个羊村规则，一个羊村Bug,31
盲猜高子第四期作为嘉宾回来[tv_思考],31
"小敖跑步回来后，大家装作这辈子都没认识过高子，让小敖以为自己穿越了
模仿彗星来的那一夜[doge]",28
"羊村定律
1：永远嘉宾先走（✓）
2：永远黑衣服占优
3：永远高斯留下
4：永远三连（✓）
不知今年会不会有所改变[脱单doge]",26
这集寻龙尺的镜头都比高斯多,24
一个小时，我的天哪，超超超级剧场版,23
有没有可能，下下期嘉宾是高斯[doge][doge][doge],22
这一期也太有趣了吧  小老师节目效果满分哈哈哈哈哈哈,22
这期视频质量比前两期高不少 游戏挺有意思嘉宾也有效果,20
下期马哥要是回来了 等于用两颗星回家睡了一晚,19
这时间一次比一次长了，等第4季的时候，是不是可以出综艺了,19
预言家[脱单doge],18
小傲随机挑一个人抱着他跳芭蕾舞,17
羊村地位：羊头人＞黑衣服＞白衣服＞棕衣服,16
十二万人一起看，蛙趣，春晚都做不到这么多人一起看吧[嗑瓜子],16
谁懂啊，一大早起来上完厕所，随手一刷，竟然有了新视频，而且六点钟竟然有九千人在看,16
求求你了  再让我看一集吧   我什么都愿意干,16
救命，小精灵太有效果了，给我笑出眼泪了,16
高斯走了，还是比较可惜的，因为没有镜头了[笑哭],15
这期巨巨巨好玩啊啊啊啊啊啊小老师太有节目效果力！！！,15
多么令人心安的时长[脱单doge],15
把高斯喊回来，并且还是一颗星[脱单doge],15
把马哥弄回来 嘉宾叫欣小萌过来[脱单doge],14
第二天小潮拖着还没睡醒的高斯坐在沙发上抽到了让高斯回来的留言[doge],14
这期效果真的超级无敌巨爆笑，谁懂啊，我室友都睡了，我在床上憋笑憋的好痛苦,14
下一集 让走掉的人回来       帮我顶上去,14
"好消息:高斯走了
坏消息:粉丝送走的",14
感谢小潮team在我晚饭时送上的惊喜[doge]国内的各位晚安哦（低语）,13
马哥当嘉宾岂不是以老板的身份当的[妙啊],13
快考试了，可以来个人祝福一下吗？球球力,13
论天使小精灵老师对脚本的执念（调换（小精灵手动版））[脱单doge],13
12万人同时看，我潮！！！！！！[保卫萝卜_问号][保卫萝卜_哇],13
vocal这时长乐拥了,13
谢邀 明天去济南艺考祝我成功[奋斗],13
盲猜下一集抽粉丝留言：让高斯回到羊村[脱单doge],12
节目效果最满的一集[脱单doge]这期节奏内容都挺好的，根本不知道自己看了一个小时[歪嘴]好看爱看会剪多剪[脱单doge][脱单doge],12
不是哥你拍电影啊,12
这期节目效果爆炸，但是希望下一季不要再读粉丝评论了，这个环节属实有点难绷，还把高斯整走了[大哭][大哭]感觉拆粉丝礼物更有意思。,11
马哥你们一起演个网络春晚吧[委屈]绝对好看,11
早知道这一季这么好看留着春晚看了[doge],11
现在凌晨4点46 1.1万人观看好好好都这么熬是吧,11
小子哥虽然反脚本，但是节目效果有了！[热词系列_知识增加]新的诅咒:褐色衣服,11
"小老师，到底有多倒霉？
逢赌必输，连石头剪刀布都赢不了[笑哭]
面对实诚人还能赔，只用了一天，就把五颗星赔光了。而且貌似好像还把身份证落下了[笑哭][笑哭]",11
这期真的过于搞笑了哈哈哈哈哈哈哈哈过年要再看一遍哈哈哈哈哈哈哈哈,10
哥，又半夜更新，辛苦了嗷，也太长了，一个小时的视频[哦呼],10
"Key：为啥不念啊，念名字这么难吗？
同样是key：閏請
你们team的key从来没变过[脱单doge]",10
怎么事，我写的是小潮绕羊村跑三圈[灵魂出窍],10
作为一个潮t的几年老粉，我也许个愿能和雀巢他们联动[脱单doge]，主要你俩团队都长在我的笑点上，我觉得一加一绝对大于二好吧！各位顶上去让马哥看到[兔年],10
吓死了，还以为你们减了几天只有27秒[捂脸],9
凌晨三点半了，还1.2万人正在观看[doge]看来大家都是夜晚活动的类型[妙啊],9
孙傲立刻马上现在做10个波比跳,9
太有节目效果了哈哈哈哈哈哈哈哈哈哈,9
啊啊啊啊啊这一期好好笑哈哈哈哈哈哈哈哈哈哈爱你们,9
你们进的是羊村，小老师进的是狼村,8
既然把小潮叫回来回来了，那为什么不能叫高斯回来呢[吃瓜][嗑瓜子],8
哎？只有我在意寻龙尺的对象儿吗[doge][doge][笑哭][笑哭],8
我生日发视频了！[脱单doge][脱单doge][脱单doge],8
这集真的，无敌！是我看过最最最最最有意思的节目了,8
一小时我的天，小潮team这次工作量真的大,8
在外面看以为时长是28s 进来一看1:00:28[热词系列_知识增加],8
如果让高斯变成嘉宾回来将是绝杀[doge],7
我真没想到能这么有节目效果[笑哭],7
熬夜看完，大半夜宿舍憋笑[喜极而泣]挺辛苦,7
笑死我了，刚走就让回来当嘉宾[喜极而泣],7
这一期全面证明了他们没有剧本，如果有剧本嘉宾不会变成npc，小潮不会这么早离开,7
这集活太好了，真的，忍不住想投币，就冲小马回村这活就值热门了,7
我的天呐，这个时长，不行，我得去点个外卖。,7
感觉马哥是真的害怕被说成剧本[微笑][微笑],7
下一集至高无上的老板能不能携带卑微的副总回归[doge],7
祝明天考研的兄弟们顺利上岸！[不稳定发电机_打call]冬至快乐,7
[脱单doge][脱单doge][脱单doge][脱单doge][脱单doge][脱单doge][脱单doge][脱单doge][脱单doge][脱单doge],6
高砸，你不在我真的好想你啊[大哭]高砸,6
这期比前两期好笑多了，剪辑也感觉挺不错的,6
@王含義 吃火锅赶上了忒好啊[doge],6
哇，良心一小时整整看了一个小时，从零点多看到现在[笑哭],6
小潮team辛苦了[给心心][给心心][给心心][给心心][给心心],6
这期不论是游戏还是规则设计都很合理很有趣，小子哥作为嘉宾也节目效果爆炸，好几个镜头笑得我拖进度条来回看。最牛逼的一集[兔年]潮逼流子牛逼！,6
里面总共就那么几个球，我看最后就剩一个球了里边，不管谁抽到球，那高斯走基本是定局啊，这不是剧本是啥？,6
半夜4点快5点 还有1.1万人看啊？[惊讶][惊讶][惊讶],6
小精灵好有意思啊，又单纯可爱又有节目效果！！！！,6
一共就七个球啊，那高斯走的几率也太大了,6
这一期兜兜转转，只有高斯是真走了,6
我的两个老婆，我还说能看到我俩老婆同框呢，结果刚来一个就给我送走一个，我的高斯宝宝[保卫萝卜_哭哭],6
有羊相伴，开始逐渐清醒，怎么办，不想睡觉，这一小时明天看还是明天看，不知道怎么选；这节目简直就是我闲暇时光的快乐源泉啊！一个小时，用心了，希望有第四期，不管了，开看[打call][惊喜][傲娇],6
高斯立刻马上回来羊村[脱单doge],6
哇哦～小精灵哈哈创造历史[脱单doge],5
我们都上岸！大家加油！,5
我操啊啊啊一个小时后我就去上课了 看不完根本看不完[微笑][微笑],5
这集的剪辑很舒服，游戏也有新的了，感觉羊村真的有越来越好看[tv_馋],5
一张牌真走了？被封印的黑暗大法师？,5
一个小时啊[大哭][大哭][大哭][大哭][大哭][大哭]爱看,5
求求了，许愿北子哥,5
下期抽球，高子会被抽回来不[doge],5
这集质量好高，笑点太密集了，小经理节目效果爆炸了,5
小精灵可爱又有节目效果[请吃红小豆吧！_么么],5
羊村第三季太好看辣！！！为什么只能投两个币[七濑胡桃_泪目],5
冬至吃饺子了咩，别把耳朵落在羊村了[兔年],5
感觉是最近这几期最好笑的视频了[鼓掌][鼓掌],5
"我嘞个豆小老师牛逼[脱单doge][脱单doge][脱单doge][脱单doge][脱单doge]
庆祝买点糖吃吃",5
这一期节目效果爆炸好吧，播放量应该能超过前两期,5
不得不说，近期来视频质量最高的一期，而且还长，太棒了,5
"这一季羊材目前创造的历史：
1.高斯首次离开羊村
2.玩家首次不是依靠赢得游戏离开的羊村
3.玩家首次被迫离开羊村
4.首次一天有两位玩家离开羊村
5.嘉宾首次失败留在羊村
6.嘉宾首次第一天就失去所有的星
7.首次玩家离开之后以嘉宾的身份回来重新游戏(暂且存疑)",5
晚上好大家 team都辛苦啦 大家冬至圣诞快乐 考研啥的都顺利,5
给小马哥又请回来真的太好笑了[大笑],5
这时长！爱了😍,5
太天才了，如果小潮真走了其他人hold不住场子的。这集笑的很开心！！[tv_微笑],4
感觉这个粉丝留言扭蛋还可以再优化下，把名字跟要求分开来这样大家就都有可能抽到特好或者特坏的要求，要不然像高斯这种就感觉有黑幕一样[清凉一夏_开心],4
三连奉上，明天再看,4
大家都不睡吗~1.6万人[tv_目瞪口呆],4
谁谁谁直接离开羊村的这种纸条能不能不要放到游戏当中去啊，有点反感这个,4
这期很搞笑[初音未来_大笑]不过如果不是我知道他们的友谊，最后king做的事让我挺反感的，怪欺负人的[FGO_怒],4
高斯抽到这个立刻离开，就和当天集满七星赢了之后离开羊村也没啥区别啊，人家抽到后看起来挺开心的，粉丝更没必要不开心，羊村里的输赢羊村毕，以后别的视频里也都还能继续看到他们呀[哦呼],4
"羊村3它来啦！！整大活太不容易了，
会加快更新，希望观众老爷喜欢本系列！
游戏均为节目效果，请勿当真！感谢大家！
祝大家天天开心！！！
收起",4
所以小精灵刚开头那个手势到底是啥意思？,4
啊啊啊啊啊啊啊啊这个时长[打call][打call][打call][打call][打call][打call][打call][打call][打call][打call],4
这期好好看！！节奏好棒内容也很够笑点也超够！！虽然一个小时但我反复观看！！[打call],4
这集感觉太梦幻了，到结束我都不敢相信嘉宾留下来了，马哥走了，总感觉还会有反转但是一直没等到[热词系列_知识增加],4
这集好多创造先例hhh，嘉宾不是先走而是变成npc了，高西被粉丝愿望解放了，马哥走了又被嘉宾摇回来了,4
这期明显比上两期好看哈哈,4
这个视频时长辛苦马哥了！！！！,4
这一期游戏都好有意思 大家也好好玩！！！,4
越来越长了[脱单doge],4
羊村3马哥还真是一周一更，时间基本相同啊！[吃瓜],4
叫回马哥那会笑疯了我去,4
刚想吃夜宵你就更新[妙啊],4
某幻小精灵都来了，那法老爷爷和杨老师也不远了吧,4
感觉这季不止5集呀[脱单doge],4
这我刷视频刷到四点了，又让我刷到第三集了，不让我睡觉了是吧[喜欢],4
"羊村3它来啦！！整大活太不容易了，
会加快更新，希望观众老爷喜欢本系列！
游戏均为节目效果，请勿当真！感谢大家！
祝大家天天开心！！！",4
高子不是说要为白衣服争气吗？速速起床[doge],4
好好笑啊，一下子一小时就没啦，很久没静下来大笑特笑看完，全程没倍速啊,4
小潮，对嘉宾说一句我爱你,3
事实上，高斯走没走好像都不影响观感，这个系列高斯确实没啥存在感的说,3
建议除夕夜发第五期给粉丝们整个2个小时超长版[吃瓜][吃瓜],3
小潮院长下次把高斯叫回来,3
皇哥啥时候更新[大哭],3
其实严格来说，高斯那个立刻离开羊村，不是立刻获胜，所以环节结束应该再接回来的[脱单doge],3
羊村有史以来第一次，嘉宾淘汰的，还有有史以来第一个成功离开羊村，回到家被子还没捂热乎呢又给叫回去的唯有小潮院长一人了[笑哭][笑哭][笑哭],3
忍了一晚上➕一早上，终于在午饭的时候打开了[大笑][大笑],3
高斯现在立刻马上以一颗星回羊村,3
这期挺不错的，游戏有创意，剪辑节奏也好，至少是这三集里最好看的一集,3
记录一下[微笑],3
一个小时，你们还是要好好休息，别累到自己,3
高斯，一个用前两季的惨败换了这一季超高校级运气的男人。,3
这期确实好笑,3
下一集小狗走了把高斯寄欧爱吃捞回来[调皮],3
逗死我了这集哈哈哈哈哈哈哈一个小时真的很有安全感,3
今天生日，又看到小潮院长更新，双重快乐，祝福小潮院长越来越好[呲牙][呲牙],3
想看小精灵和小傲比押韵[兔年],3
潮总，周杰伦发完新歌了，他什么时候来[doge][给心心],3
不是，这一个小时怎么唰一下就看完了，建议下次放24小时[脱单doge],3
小嘉宾一天五颗星浪完了,3
说实话再请潮子回来的话感觉这个游戏性质就变了，请嘉宾应该是想让大家认识更多的人解锁更多的有趣的元素。潮子赢了就是赢了，再请回来觉得一点新意也没有。玩笑这么开确实是挺好玩，真这样的话属实有些无趣。,3
马哥辛苦了，居然又一周就发出来了[脱单doge],3
为什么小精灵穿这么薄，不冷吗？[doge],3
看了黑衣服＞白衣服＞其他色衣服[妙啊],3
下期嘉宾：高斯Goh,3
1.3万人三点多不睡[doge],3
"戒毒宣传片233333
海皇情商很高了，已经很照顾嘉宾了，但奈何小老师不争气233333[笑哭]",3
以后粉丝别弄这种让谁走的了，感觉不舒服,2
弹幕和评论画风不一样 弹幕全是啊啊啊好可爱 不知道还以为这是啥萌宠节目呢 @⌓‿⌓,2
终于等到你[大哭][大哭][大哭],2
小精灵老师节目效果比想象中好很多啊。建议以后多亲多近,2
考研加油，大家都上岸,2
这期也太有意思了吧[喜极而泣],2
感觉彩蛋小傲是真的生气了还是节目效果[思考],2
我已经开始怀疑砍爷是不是故意想留在这多拍几期了[doge][doge],2
冷知识，小砍本来可以离开两次,2
这集好好笑哈哈哈,2
节目效果爆炸,2
"羊村3它来啦！！整大活太不容易了，
会加快更新，希望观众老爷喜欢本系列！
游戏均为节目效果，请勿当真！感谢大家！
祝大家天天开心！！！",2
我都不敢想象下期马哥来的时候的表情,2
抽到这个嘉宾立马离开羊村。,2
心疼小精灵老师一秒[笑哭][笑哭][笑哭],2
这嘉宾老说是剧本有点没意思了，,2
他们能火还是因为他们身上的能量太足啦，看他们没有手机一起玩游戏的日子很的好快乐，就好像小时候和伙伴们一起玩捉迷藏，去后山烤地瓜一样美好[打call][打call][打call][打call],2
这一期太猛了，笑的停不下来，谢谢你们[蛆音娘_卖萌],2
啊啊啊好遗憾高高这期走了啊啊啊啊！！高高的节目效果和小吐槽是特别特别让我喜欢的，也是整体幽默环境里的气口和调和剂，本来前两期镜头很少还期待高高能延续NPC的诅咒多点镜头的呜呜呜呜，不知道后面两期还能不能有返场啊啊啊啊啊[米洛与米姐姐的冒险_倒地不起][米洛与米姐姐的冒险_倒地不起][米洛与米姐姐的冒险_倒地不起],2
？？？？？一个小时？[惊讶][惊讶][惊讶],2
什么意思啊？他刚走，就让他回来，有问题？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？,2
绷不住了我夜宵刚吃完,2
"哈哈哈哈哈哈哈哈哈好像那个梗，就两个人在沙漠里迷路
神灯:我可以给你们一人一个愿望
a:那我要回到我家（回到家）
b:我要a回来
a:？",2
这期要超神了，不仅一期走两个，还有第一位嘉宾NPC诞生，后面还可能有离开羊村的成员返场，效果爆炸[打call],2
终于等到你，还好我没放弃[脱单doge],2
来了,2
这期小精灵节目效果绝了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2
我来一个，羊头人现在马上立刻赶快……露脸！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,2
真的请到小精灵了[小电视_吃惊],2
高斯独自的胜利,2
嘿嘿[喜欢]，晚睡的宝子有羊村看[保卫萝卜_哇],1
59:54 作员出镜,1
第一眼27分钟？算了小潮也够累的了。第二眼，一个小时！？！？！？小潮万岁！！！,1
考研加油！！吃中午饭啦,1
大晚上的还有三万人在看，这么有食力啊潮[保卫萝卜_哇],1
这一段没看懂有谁解释一下吗[大哭][大哭],1
来晚了哦吼吼吼吼吼吼吼吼[脱单doge][脱单doge][脱单doge][脱单doge],1
谢谢小狗！！！！给予我最香的夜宵[喜欢][喜欢][喜欢][喜欢][喜欢][喜欢][喜欢]（见者有份拿一串再走吧[脱单doge],1
"羊村3它来啦！！整大活太不容易了，
会加快更新，希望观众老爷喜欢本系列！
游戏均为节目效果，请勿当真！感谢大家！
祝大家天天开心！！！",1
太感动了嗷，还劝我早点儿休息。,1
评论数量[妙啊],1
小潮可以祝我冬至快乐吗？,1
JM泪目了呜呜呜竟然可以在羊村看到JJ的名字[大哭],1
看看看看[歪嘴][歪嘴][歪嘴],1
暂停一下,1
大连电报员[doge],1
"羊村3它来啦！！整大活太不容易了，
会加快更新，希望观众老爷喜欢本系列！
游戏均为节目效果，请勿当真！感谢大家！
祝大家天天开心！！！[doge]",1
好好好，冬至礼物是吧[保卫萝卜_哇],0
边画画边看小潮视频这多是一件美事啊[脱单doge],0
哈哈哈哈，寝室冬至团建吃饺子，我们三个人一直在蒸饺子煮饺子煎饺子轮流转，一百多个饺子六个人吃，给我们都吃的一辈子不想吃饺子了[热][热][热][热]终于躺下的时候看到小潮的视频了，感动[抓狂][抓狂][抓狂],0
海皇这个表情好像张飞啊哈哈哈哈哈哈哈哈,0
第一次这么早呜呜呜呜呜，太开心了又更新了！！！小潮team的大家辛苦了！！！实现和mini糕糕一起看羊村，太开心了www[脱单doge],0
是谁还不知道我偶遇过某幻和小精灵啊🤤🤤,0
