comment,like
好看！感谢小潮team带来这么好的视频！辛苦啦！平安夜快乐！！！！！,3
不知道为什么，感觉羊村比现在某些综艺好看很多[热词系列_知识增加],3
小嘉宾一天五颗星浪完了,3
这季真的很有节目效果！好开心！,3
表白小狗啊啊啊啊啊啊，果然剪出了我最爱的长视频！！！！！！,3
1.3万人三点多不睡[doge],3
小老师叫小子哥，老番茄来了是不是可以当老子哥[脱单doge],3
预言一波：下次的评论有立刻马上让高斯回来,3
小潮，对嘉宾说一句我爱你,3
粉丝抽奖！让高斯和小潮回来 5星起步成为嘉宾！,3
现在，立刻让小精灵老师回家，离开羊村,3
忍了一晚上➕一早上，终于在午饭的时候打开了[大笑][大笑],3
哈哈哈该不会高斯读评论也可能读到回来吧,3
"嘉宾:给大家一人准备一个苹果（因为平安夜）
马上元旦了，祝小潮team元旦快乐",3
高斯现在立刻马上以一颗星回羊村,3
说有剧本的你们[喜极而泣]一副你们都懂的样子看起来好搞笑啊,3
海皇，现在立刻绕着羊村跑三圈，并且边跑边说“我是花铜勺“,3
小傲，现在立刻马上给寻龙尺和寻凤尺办个婚礼，并给他俩找个孩子自己取名[doge],3
建议除夕夜发第五期给粉丝们整个2个小时超长版[吃瓜][吃瓜],3
小潮院长现在读出我的名字读不出来少颗星,3
七个扭蛋六个人抽这是故意让高斯走的吗？,3
为什么小精灵穿这么薄，不冷吗？[doge],3
两轮都将要走的key是隐藏MVP[妙啊][妙啊],3
潮总，周杰伦发完新歌了，他什么时候来[doge][给心心],3
刚刚看了半小时羊村3……看完发现是第二季????,3
[OK]非常建议下期高斯来当嘉宾[OK],3
全员，现在立刻全换成白衣服[脱单doge][脱单doge],3
皇子现在立刻马上迅速急速快速在村里找到一个路人并在他面前跳科目三并且请傲子一包薯片！！！！！！！！（不是故意的）💧,3
好像有点过分，给马哥又弄回来干啥呀，我是马哥我电报就不知这么点了,3
心疼小精灵老师一秒[笑哭][笑哭][笑哭],2
《秽土转生》[脱单doge],2
我看了三集，我觉得没有上一季好看，没有那种感觉，但是还是十分爱看，十分期待，看了羊村三，想起来了，我第一次看小潮那个时候，谢谢小潮，希望你明年加油，[呲牙][呲牙][呲牙],2
考研加油，大家都上岸,2
6[吃瓜],2
粉丝的热情（[脱单doge][脱单doge][脱单doge]看时间）,1
这个时长够我吃好几顿了！,1
第一次这么早呜呜呜呜呜，太开心了又更新了！！！小潮team的大家辛苦了！！！实现和mini糕糕一起看羊村，太开心了www[脱单doge],1
