comment,like
你这次真的要给我买一个了[委屈],1
还是那句话：入口即化,1
这期不错！但评论好少,1
作为土著，你们这么拍我肯定能找到所有up大大们的家住哪里,1
小精灵去羊村了吧[吃瓜][吃瓜],1
好好玩,1
太好笑了哈哈哈哈哈哈哈哈哈哈,1
虽说绵羊答应了拍，可是不愿意在共创里加入名字。,1
好看,1
过十万了哥，开走了吗[脱单doge],1
我天呢路过我家门口了！[tv_可爱],1
不咋地，还没我一次跑步距离长,1
去参加50公里徒步 走了四十多公里走不动了[喜极而泣],1
莉莉好有节目效果哈哈哈哈,1
这个系列我真的笑吐了,1
这个视频我只想说北方人靠暖气，南方人靠的是一身正气[冬日颂歌欧皇套装_揣手手],1
六道在绵羊姐姐面前开朗好多,1
一回家就有视频看[呲牙],1
走了16公里拍了16分钟,1
上海这几天都零下了，雨哥你们穿这么薄？六道还穿短袖，这么抗冻的嘛[辣眼睛],1
雨果录了这么多期暴走都没瘦的秘诀！,1
@杭州王锅鱼,1
六道这个发型也太搞了,1
雨哥考虑一下城市暴吃[微笑][微笑],1
暴走挑战？爆吃！！！,1
创作团队里怎么没有绵羊呀？,1
10w了你們開始暴走了嗎,1
你们终于第五期了，城市暴走还是挺有意思的,1
这一开始不是一个减肥节目嘛[doge],1
这不是边逛边吃吗？[吃瓜],1
终于来啦,1
还得是熟人局，大家都认识，很舒心,1
羡慕啊[doge][Q版伢伢_awsl],1
哇塞，我才知道雨哥有三连动画哎,1
喜欢这个系列,1
感觉绵羊性格非常好啊,1
怎么来回来去又是你们几个？,1
下一期去周姐家！！！[doge],1
这期节目效果挺好的，质量也很好，也不尬，比前几期好了很多\^O^/,1
@★⑥檤轮囬★ 快叫马浩宁给你寄冬季的文化衫带帽子还加绒[吃瓜],1
来了打卡，不要问我为什么每次都是这句话。因为懒不想发别的[doge][doge][doge]。虽迟但到。,1
明年考上理想的学校  家人身体健康,1
来啦[星星眼][星星眼][星星眼][星星眼][星星眼],1
六道的衬衫[doge][笑哭][笑哭],1
太尬了[笑哭],1
[大哭]暴走。。。我之前错过终电半夜3h走了16km 几乎都是没有路灯的路 走死了脚都起泡了,1
绵羊穿棉坎肩六道穿T@T是月球上的人 所以到底上海啥温度,1
怎么没有你的投稿,1
恩人，哈哈哈,1
联合投稿没有大姨？哦对，大姨是美食区的[doge],1
来早了，攒点弹幕吃饭再看[doge],1
暴走十几公里 最后实在吃不下了[小鲨鱼_吃瓜],1
这叫暴走吗哈哈哈哈这是吃吃喝喝,1
层经头脑发热，横穿整个城市（坐公交从终点站到终点站）去公园，然后花两个半小时走回来（本来准备走去走回来的）路上饿的不行，买了两个卤鸡爪，最后吃了份拌面加面[笑哭],1
突然想起自己高三学校组织的励志行，走了一天。。走了40公里。。。,1
绵羊这上身搭配挺好看的,1
下一个是谁,1
不不不，只有你有铠甲。,1
新概念CT沃克[妙啊],1
这期是最近的么[冷]我这快冻死了,1
[doge]给北子哥一个运动增肥的机会吧。,1
雨哥减肥会不会是为了求婚吧[脱单doge][doge],1
考研休息…哦不…进厂打工区,1
喜报：你超爱,0
第六期呢,0
才十六公里,0
吃得有点多,0
想上厕所怎么办,0
考研上岸,0
终于更新了,0
哈哈哈哈哈哈,0
[未定事件簿·归心之所_莫弈点赞],0
已经10w点赞了[笑哭],0
棠,0
等了好久，第5期终于来了,0
我真的笑死哈哈哈哈哈,0
羊阿姨成功入伙！[滑稽],0
一键三连，是 无敌！！！！,0
朋友唠唠嗑,0
刚好刷新动态就更新了！,0
终于,0
这期真的好开心哈哈哈哈,0
请你把信封拿来，我要给圣诞老人写一封信。,0
好耶,0
好有趣[星星眼],0
快点赞点起来啊,0
最爱系列又见了[吃瓜],0
六道差点意思,0
大姨现在怎么越来越漂亮了,0
害害害,0
终于更新啦,0
好喜欢看up们citywalk！快更新，求求了！,0
这走完胖5斤,0
13w了，搞快点,0
减肥之旅最终以增重结束,0
来了,0
走起来走起来,0
哈哈哈哈哈期待下一期,0
好喜欢这期啊,0
好,0
好喜欢这个系列[星星眼],0
哈哈哈哈很好玩,0
好看！！！！！！！！,0
城市爆吃,0
好耶好耶,0
太好笑了，这期是边走边逛的美食节目，买了一路[大笑],0
这一期好爽，好温暖的感觉,0
可以开走了[脱单doge],0
开走！,0
终于更新了这个系列[保卫萝卜_哇],0
力元君不是那个广东的妹妹吗？,0
16公里很少的,0
下期来我家算了,0
看完了，快更新！！,0
雨哥绵羊给道爷找个女朋友吧,0
大姨[给心心],0
不懂就问，这很远吗？,0
暗影猎手，出来暴走[doge],0
