comment,like
mod加多了怪也多了有点不太利于新人体验游戏呀，弄个监视器第一视角，对讲机扩音啥的基础mod应该就够用了，因为这个游戏真的超好笑超级出效果，调整一下应该会更精彩的！！,3
省流：进进进！！！啊啊啊！！！焯！！！ 我先走了！！！,3
老师我家北子怎么才刚进,3
最后小花那段爆笑哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,3
陌生人，我今天过生日可以祝我生日快乐吗[嘟嘟][嘟嘟][脱单doge][脱单doge],3
收藏了，过年当春晚看[脱单doge],3
才十几分钟就这么多评论了,3
大家一定要多多点赞三连啊，求求了，这一期真的爆炸好看爆炸好笑！！！！！各位亲朋好友们一定要记得点赞三连，三连啊求求了[大哭][大哭][大哭][大哭][大哭][大哭]真的好想看到下一期！！！！,3
友友们，顶我一下，问问中间7：55那个呱呱呱是什么歌,3
笑点太密集我一时不知道该说什么了哈哈哈哈哈,3
是谁没有点联合投稿[doge],3
本来打开B站是要找资料准备期末考试的[脸红],3
我怎么感觉，北子哥的声音越来越好听了，尤其是最后笑的那段😂好健康好爽朗，然后还挺好听,3
25分的时候让我想到一句话：植物组之所以能岁月静好，那是因为有动物组负重前行[doge],3
能不能直播玩这个 好好笑,3
这次的实况，有一种二创的效果（从各方面来说），很好看[支持],3
我必须马上吃饭[星星眼],3
太好笑了！！！ 每个人进门甩头后撤出门 我先走了兄弟情（迫真,2
下周记得上班哦～[微笑][微笑][微笑]不要忘了嘞！！！[OK][OK][OK],2
好玩，就是队友在后面走着走着突然没声了，走了也不说一声，太不够朋友了,2
"《跟杜海皇说》
[tv_doge]",2
这期真的好刺激搞笑[笑哭]请务必不顾数据得再来一期【UP_1577804_无敌】[大会员粉豆人_美琴投币][猫咪公寓_点赞],2
真不错[吃瓜],2
不行这一期太好笑了 再看一遍,2
最最最最喜欢看你们四个人玩游戏啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊，你们多团建一点好不好,2
笑拥了，这期视频没有一处不体现“兄弟情”的哈哈哈哈哈哈哈哈哈哈哈哈,2
长长的视频，稳稳的安心[星光六角螈_给你点赞],2
能不能直播联机玩这个！！！,2
游戏名:  Lethal Company[脱单doge][脱单doge],2
咋没做字幕呀？[捂眼],2
[天官赐福·漫画纪念装扮_看书]你们四个又团建,2
[脱单doge],2
北子还没睡醒所以没有联合投稿是吧hhh,2
《温暖这个冬天》 谢谢哥几个 有被温暖到,2
开坑啊啊啊啊啊啊已经好久没这么喜欢一个实况了 真的有当初的味道了[大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭],2
还有吗还有吗爱看！想看四个一起玩恐怖游戏测心率！！[打call][打call][打call][打call],2
这期超级搞笑不看的有难了,2
花少北:东西呢 东西呢 东西呢 东西呢,2
太好看了 我操,2
现在流行晚上更新是吧[tv_doge][tv_doge][tv_doge],2
太难了这mod 全是新手 地图怪物道具都不会用 上来刷那么多怪 甚至初级图都有小女孩.这个游戏也是像鹅鸭杀的现象级游戏 换个只有汉化联机+双倍白天时间+充电回血的萌新整合包  可以多拍拍续集[初音未来_大笑]  然后对讲机是用来留个人在终端指挥其他人的[脱单doge],2
果然，朋友才是游戏的最高配置[委屈],2
听了十遍少北的笑哈哈哈哈哈怎么这么会笑，太搞笑了真的,2
好早！！！,2
来了[星星眼][笑哭],2
这期真的太好笑了，谁懂啊，大半夜睡不着觉刷到这个视频，结果笑的更睡不着了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2
已入股莫辜负！这期太可乐了哈哈哈哈哈哈哈[大笑]大半夜在寝室床上憋笑有多难[保卫萝卜_哭哭],2
适合小朋友看,2
这个游戏真的贼好玩，万人血书开坑,2
💧,1
[热词系列_知识增加],1
"致障公司      X
文明公司     √",1
哈哈哈哈哈哈哈哈哈太好笑了哈哈哈哈哈哈哈哈哈,1
天呐今天过年了？？[热词系列_三连],1
番茄，你要好好照顾自己，记得按时喝酒，不舒服就多抽烟，每天好好熬夜，天冷了就多穿几件短袖。过马路的时候别忘了玩手机，记得多吃宵夜，不要经常吃早餐[脱单doge][脱单doge][脱单doge][脱单doge][给心心],1
好久没那么早了，只要几千赞[妙啊],1
早,1
[doge],1
团建好好好,1
🤪,1
队长已经和巨人融为一体了,1
北汁你怎么没有联合投稿？[妙啊],1
老师，我们家小马怎么不笑呢？,1
（？,1
这个游戏是要一个人在飞船的      飞船上是有雷达的[笑哭][笑哭][笑哭],1
怎么？北子哥又才起床吗？[doge],1
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈北子醒了,1
真的好好笑啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,1
好早好早,1
救救我的女儿,1
《把他尸体救出去》,1
你们好吵,1
唐,1
懂了，北子哥被排挤了（bushi）,1
[脱单doge],1
这个游戏的跑步姿势真的好好笑[跪了],1
好家伙，小女孩,0
为什么不做字幕,0
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊就想着看你们四个玩这个呢啊啊啊啊啊啊啊啊啊,0
啊啊啊啊啊啊啊啊啊啊啊啊啊啊第一次这么近！！！,0
哈哈哈哈哈哈哈哈哈哈哈笑晕了,0
哈哈哈哈哈哈哈哈哈哈北子哥没点联投啊啊啊啊啊啊啊，啊啊,0
我有一个疑问，视频刚开始房间里的床，它不配梯子怎么上到最上面去呢？[tv_惊吓],0
男人之间的情义  [滑稽],0
冬至快乐,0
视频很好看，但是，说真的他们几个在一起真的很吵,0
小王今天有点小帅,0
马哥刚开播就有视频看[吃瓜][吃瓜],0
刺激我靠[墨镜][墨镜][墨镜],0
好早好早！,0
团建！！,0
玩久了这个公司已经学会大胆摸黑走了,0
哈哈哈评论444，好巧的数字,0
花少北你人呢，北子哥——,0
哈哈哈哈哈哈哈哈哈哈救命啊，大半夜我在床上笑到发抖！,0
看得出来,0
男人帮！[处女座_优雅],0
时间1145[微笑],0
这么多人,0
家人们看视频注意音量[脱单doge],0
